,location,timestamp,11057,12724,13846,19896,28873,31853,34946,38215,40399,47682,visitor_history_id,12647,38591
161,none,2015-02-17 10:29:50,84,500,500,500,500,100,77,100,85,500,38003,500,500
162,none,2015-02-17 10:29:51,84,500,500,500,500,100,84,100,100,500,38003,500,500
163,none,2015-02-17 10:29:52,85,500,500,500,500,100,80,100,100,500,38003,500,500
164,none,2015-02-17 10:29:53,85,500,500,500,500,100,88,100,100,500,38003,500,500
165,none,2015-02-17 10:29:54,84,500,500,500,500,100,80,500,100,500,38003,500,500
166,none,2015-02-17 10:29:55,83,500,500,500,500,100,81,500,100,500,38003,500,500
167,none,2015-02-17 10:29:56,85,500,500,500,500,500,100,500,100,500,38003,500,500
168,1_class_lezin,2015-02-17 10:29:57,86,500,500,500,500,500,79,500,85,500,38003,500,500
169,1_class_lezin,2015-02-17 10:29:58,86,500,500,500,500,500,82,500,85,500,38003,500,500
170,1_class_lezin,2015-02-17 10:29:59,85,500,500,500,500,500,79,500,100,500,38003,500,500
171,1_class_lezin,2015-02-17 10:30:00,82,500,500,500,500,500,78,500,88,500,38003,500,500
172,1_class_lezin,2015-02-17 10:30:01,81,500,500,500,500,500,78,500,88,500,38003,500,500
173,1_class_lezin,2015-02-17 10:30:02,88,500,500,500,500,500,78,500,100,500,38003,500,500
174,1_class_lezin,2015-02-17 10:30:03,82,500,500,500,500,500,78,500,100,500,38003,500,500
175,1_class_lezin,2015-02-17 10:30:04,76,500,500,500,500,500,83,500,87,500,38003,500,500
176,1_class_lezin,2015-02-17 10:30:05,81,500,500,500,500,500,85,500,87,500,38003,500,500
177,1_class_lezin,2015-02-17 10:30:06,80,500,500,500,500,500,85,500,84,500,38003,500,500
178,1_class_lezin,2015-02-17 10:30:07,78,500,500,500,89,500,85,88,80,500,38003,500,500
179,1_class_lezin,2015-02-17 10:30:08,81,500,500,500,100,500,83,88,81,500,38003,500,500
180,1_class_lezin,2015-02-17 10:30:09,100,500,500,500,100,500,85,87,85,500,38003,500,500
181,1_class_lezin,2015-02-17 10:30:10,100,500,500,500,100,500,86,100,86,500,38003,500,500
182,1_class_lezin,2015-02-17 10:30:11,79,500,500,500,100,82,84,86,85,500,38003,500,500
183,1_class_lezin,2015-02-17 10:30:12,88,500,500,500,100,100,100,89,87,500,38003,500,500
184,1_class_lezin,2015-02-17 10:30:13,87,500,500,500,100,100,83,89,87,500,38003,500,500
185,1_class_lezin,2015-02-17 10:30:14,81,500,500,500,100,100,81,100,87,500,38003,500,500
186,1_class_lezin,2015-02-17 10:30:15,77,500,500,500,100,100,75,100,88,500,38003,500,500
187,1_class_lezin,2015-02-17 10:30:16,79,500,500,500,100,100,100,100,89,500,38003,500,500
188,1_class_lezin,2015-02-17 10:30:17,80,500,500,500,500,100,81,100,100,500,38003,500,500
189,1_class_lezin,2015-02-17 10:30:18,84,500,500,500,500,100,81,100,100,500,38003,500,500
190,1_class_lezin,2015-02-17 10:30:19,88,500,500,500,500,100,87,100,100,500,38003,500,500
191,1_class_lezin,2015-02-17 10:30:20,82,500,500,500,500,100,72,100,100,500,38003,500,500
192,1_class_lezin,2015-02-17 10:30:21,82,500,500,500,500,500,75,100,88,500,38003,500,500
193,1_class_lezin,2015-02-17 10:30:22,85,500,500,500,500,500,84,500,87,500,38003,500,500
194,1_class_lezin,2015-02-17 10:30:23,84,500,500,500,500,500,85,500,87,500,38003,500,500
195,1_class_lezin,2015-02-17 10:30:24,82,500,500,500,500,500,80,500,86,500,38003,500,500
196,1_class_lezin,2015-02-17 10:30:25,81,500,500,500,500,500,80,500,100,500,38003,500,500
197,1_class_lezin,2015-02-17 10:30:26,100,500,500,500,500,500,82,500,88,500,38003,500,500
198,1_class_lezin,2015-02-17 10:30:27,71,500,500,500,500,500,84,500,87,500,38003,500,500
199,1_class_lezin,2015-02-17 10:30:28,75,500,500,500,500,500,84,500,87,500,38003,500,500
200,1_class_lezin,2015-02-17 10:30:29,79,500,500,500,500,500,83,500,100,500,38003,500,500
201,1_class_lezin,2015-02-17 10:30:30,80,500,500,500,500,500,78,500,86,500,38003,500,500
202,1_class_lezin,2015-02-17 10:30:31,72,500,500,500,500,88,80,87,83,500,38003,500,500
203,1_class_lezin,2015-02-17 10:30:32,79,500,500,500,500,88,80,86,83,500,38003,500,500
204,1_class_lezin,2015-02-17 10:30:33,80,500,500,500,500,100,71,100,86,500,38003,500,500
205,1_class_lezin,2015-02-17 10:30:34,83,500,500,500,500,88,88,87,87,500,38003,500,500
206,1_class_lezin,2015-02-17 10:30:35,81,500,500,500,500,100,82,87,85,500,38003,500,500
207,1_class_lezin,2015-02-17 10:30:36,76,500,500,500,500,100,100,100,89,500,38003,500,500
208,1_class_lezin,2015-02-17 10:30:37,83,500,500,500,500,100,100,100,88,500,38003,500,500
209,1_class_lezin,2015-02-17 10:30:38,83,500,500,500,500,100,100,100,100,500,38003,500,500
210,1_class_lezin,2015-02-17 10:30:39,83,500,500,500,500,100,85,100,100,500,38003,500,500
211,1_class_lezin,2015-02-17 10:30:40,82,500,500,500,500,100,87,100,88,500,38003,500,500
212,1_class_lezin,2015-02-17 10:30:41,77,500,500,500,500,100,89,100,88,500,38003,500,500
213,1_class_lezin,2015-02-17 10:30:42,76,500,500,500,500,100,72,100,89,500,38003,500,500
214,1_class_lezin,2015-02-17 10:30:43,81,500,500,500,500,100,73,100,88,500,38003,500,500
215,1_class_lezin,2015-02-17 10:30:44,83,500,500,500,500,89,83,85,86,91,38003,500,500
216,none,2015-02-17 10:30:45,91,500,500,96,86,90,86,85,81,89,38003,500,500
217,none,2015-02-17 10:30:46,91,500,500,96,79,91,79,85,79,90,38003,500,500
218,none,2015-02-17 10:30:47,83,500,94,100,79,92,76,79,79,88,38003,500,500
219,none,2015-02-17 10:30:48,90,500,94,100,82,93,74,81,79,87,38003,500,500
220,none,2015-02-17 10:30:50,100,95,100,100,100,95,78,77,78,85,38003,500,500
221,none,2015-02-17 10:30:50,100,95,100,100,100,95,78,77,78,85,38003,500,500
