p,timestamp,y,yhat,yhat_smooth,yhat_threshold,p_threshold,hmm_pred
1.0,2015-02-28 10:27:27,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:27:28,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:27:29,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:27:30,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:27:31,None,2_gal_south,1_lobby_aud,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:27:32,None,2_gal_south,1_entrance,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:27:33,None,1_entrance,1_lobby_aud,1_entrance,1.0,1_class_lezin
0.9,2015-02-28 10:27:34,None,1_entrance,1_entrance,1_entrance,0.9,1_class_lezin
1.0,2015-02-28 10:27:35,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
0.9,2015-02-28 10:27:36,None,1_entrance,2_gal_south,1_entrance,0.9,1_class_lezin
1.0,2015-02-28 10:27:37,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
0.9,2015-02-28 10:27:38,None,1_entrance,2_gal_south,1_entrance,0.9,1_class_lezin
1.0,2015-02-28 10:27:39,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
0.9,2015-02-28 10:27:40,None,1_entrance,2_gal_south,1_entrance,0.9,1_class_lezin
1.0,2015-02-28 10:27:41,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:42,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:43,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:44,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:45,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
0.9,2015-02-28 10:27:46,None,1_entrance,1_class_lezin,1_entrance,0.9,1_class_lezin
0.9,2015-02-28 10:27:47,None,1_entrance,2_gal_south,1_entrance,0.9,1_class_lezin
0.9,2015-02-28 10:27:48,None,1_entrance,2_gal_south,1_entrance,0.9,1_class_lezin
1.0,2015-02-28 10:27:49,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:50,None,1_entrance,1_class_lezin,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:51,None,1_entrance,1_class_lezin,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:52,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:53,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:54,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
1.0,2015-02-28 10:27:55,None,1_entrance,2_gal_south,1_entrance,1.0,1_class_lezin
0.9,2015-02-28 10:27:56,None,1_entrance,2_gal_south,1_entrance,0.9,1_class_lezin
1.0,2015-02-28 10:27:57,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:27:58,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:27:59,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:00,None,1_class_lezin,1_lobby_aud,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:01,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:02,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:03,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:04,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:05,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:07,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:07,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.9,2015-02-28 10:28:08,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
0.9,2015-02-28 10:28:09,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
1.0,2015-02-28 10:28:10,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:11,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:13,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:13,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:14,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.5,2015-02-28 10:28:15,None,1_entrance,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 10:28:16,None,1_lobby_aud,1_class_lezin,1_lobby_aud,0.7,1_class_lezin
1.0,2015-02-28 10:28:17,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.8,2015-02-28 10:28:18,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
0.7,2015-02-28 10:28:19,None,2_gal_south,1_class_lezin,2_gal_south,0.7,1_class_lezin
0.9,2015-02-28 10:28:20,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
0.8,2015-02-28 10:28:21,None,1_lobby_aud,1_class_lezin,1_lobby_aud,0.8,1_class_lezin
0.6,2015-02-28 10:28:22,None,1_entrance,1_class_lezin,1_entrance,0.2,1_class_lezin
1.0,2015-02-28 10:28:23,None,1_lobby_aud,1_class_lezin,1_lobby_aud,1.0,1_class_lezin
0.6,2015-02-28 10:28:24,None,1_entrance,1_class_lezin,1_entrance,0.2,1_class_lezin
1.0,2015-02-28 10:28:25,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.6,2015-02-28 10:28:26,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.9,2015-02-28 10:28:27,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.6,2015-02-28 10:28:28,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.9,2015-02-28 10:28:29,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.9,2015-02-28 10:28:30,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.9,2015-02-28 10:28:31,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.9,2015-02-28 10:28:33,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
0.9,2015-02-28 10:28:33,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.5,2015-02-28 10:28:35,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.9,2015-02-28 10:28:35,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.5,2015-02-28 10:28:36,None,1_class_lezin,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.8,2015-02-28 10:28:37,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
1.0,2015-02-28 10:28:38,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:39,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.6,2015-02-28 10:28:40,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,1_class_lezin
0.6,2015-02-28 10:28:41,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,1_class_lezin
1.0,2015-02-28 10:28:42,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:43,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:45,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.9,2015-02-28 10:28:45,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
1.0,2015-02-28 10:28:46,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:47,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:48,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:49,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.5,2015-02-28 10:28:50,None,1_lobby_aud,1_class_lezin,2_gal_south,0.2,1_class_lezin
1.0,2015-02-28 10:28:51,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:52,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:28:54,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:28:55,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 10:28:55,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 10:28:57,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 10:28:58,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 10:28:59,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 10:29:00,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 10:29:00,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 10:29:02,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 10:29:03,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:04,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:04,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 10:29:05,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 10:29:06,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:08,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:09,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:10,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:10,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:12,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 10:29:13,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 10:29:13,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:15,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 10:29:16,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
0.5,2015-02-28 10:29:17,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,1_class_lezin
1.0,2015-02-28 10:29:18,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.9,2015-02-28 10:29:18,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
0.6,2015-02-28 10:29:20,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 10:29:21,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
1.0,2015-02-28 10:29:22,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.5,2015-02-28 10:29:23,None,1_class_lezin,2_gal_south,2_gal_south,0.2,1_class_lezin
0.8,2015-02-28 10:29:24,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
0.8,2015-02-28 10:29:25,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
0.7,2015-02-28 10:29:26,None,2_gal_south,2_gal_south,2_gal_south,0.7,1_class_lezin
0.9,2015-02-28 10:29:27,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 10:29:28,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:28,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:30,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:31,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:31,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:32,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:33,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:35,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:35,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:36,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 10:29:37,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
0.6,2015-02-28 10:29:38,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.5,2015-02-28 10:29:39,None,1_class_lezin,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 10:29:40,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 10:29:41,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 10:29:42,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
1.0,2015-02-28 10:29:43,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:29:44,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:29:45,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 10:29:46,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.8,2015-02-28 10:29:47,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.6,2015-02-28 10:29:48,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.7,2015-02-28 10:29:49,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 10:29:50,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 10:29:51,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:29:52,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 10:29:53,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.8,2015-02-28 10:29:54,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
1.0,2015-02-28 10:29:55,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:56,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:57,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:58,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:29:59,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:30:00,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:30:01,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 10:30:02,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
